2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,1,0,147000,1769.395
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,2,0,140874.506413937,1759.795
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,3,0,134750.493586063,1756.808
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,4,0,128625,1755.009
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,5,0,122499.506413937,1753.925
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,6,0,116375.493586063,1751.9
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,7,0,110250,1751.284
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,8,0,104124.506413937,1750.94
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,9,0,98000.4935860634,1749.535
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,10,0,91875,1748.554
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,11,0,85749.5064139366,1748.168
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,12,0,79625.4935860634,1748.091
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,13,0,73500,1748.985
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,14,0,67374.510794878,1754.927
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,15,0,61250.489205122,1750.564
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,16,0,55125,1752.888
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,17,0,48999.510794878,1753.198
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,18,0,42875.489205122,1754.517
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,19,0,36750,1756.65
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,20,0,30624.510794878,1755.301
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,21,0,24500.489205122,1755.663
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,22,0,18375,1757.223
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,23,0,12249.5096996427,1758.363
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,24,0,6125.48975273967,1760.862
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,25,0,0,1771.434
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,26,0,-6125.48975273967,1759.379
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,27,0,-12249.5096996427,1759.822
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,28,0,-18375,1757.145
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,29,0,-24500.489205122,1755.952
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,30,0,-30624.510794878,1756.461
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,31,0,-36750,1754.647
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,32,0,-42875.489205122,1754.908
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,33,0,-48999.510794878,1752.519
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,34,0,-55125,1751.497
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,35,0,-61250.489205122,1750.311
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,36,0,-67374.510794878,1748.506
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,37,0,-73500,1748.626
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,38,0,-79625.4935860634,1746.588
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,39,0,-85749.5064139366,1748.507
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,40,0,-91875,1748.06
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,41,0,-98000.4935860634,1748.631
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,42,0,-104124.506413937,1749.324
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,43,0,-110250,1750.292
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,44,0,-116375.493586063,1752.077
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,45,0,-122499.506413937,1752.641
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,46,0,-128625,1755.548
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,47,0,-134750.493586063,1757.491
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,48,0,-140874.506413937,1758.228
2018/08/17 10:15:41,MT-TFR-01,AE00063.00.24,AE00063.00,EAP00186,24,,,MMHB01_H8102_PR_49PT_V01,,,,0,49,0,-147000,1765.838

